#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1751615318990565777,0.0092644520576889658608,-0.014942322536021368853,0.0033720894770106596937,0.66390230805038885631,-0.74781297351722952893,-0.0030583340744319361011,0.00035860476438774987118,0.0044178554747638021025,0.0041971471226576028551,0.0026116379960038241075,-0.00065547415818179271662,0.00030813876934657663574,0.0060301736835897817857,4.8125657848530543589e-05,-0.0093100697122919327114,-0.0010645867927578198543
1751615319221622705,0.010311802244623687747,-0.013768498607113547477,0.0039004824682096527269,0.66395237369374182634,-0.74776856902994803811,-0.003049589688331556369,0.00033561895766723250003,0.0050447391722597146463,0.0064335356600602250018,0.0020260154222158711403,-0.00070670092819298915062,0.00029434756943876657243,0.0060663020462687075943,5.6392075881196587978e-05,-0.0093291928857313979884,-0.0010522984495953768922
1751615319426081896,0.011329624811108534449,-0.012580092162484672602,0.0043416766762134776161,0.66391542253669444396,-0.74780150738703321522,-0.0030065520014334154615,0.00042179695174087859701,0.0060163841618173412654,0.0067111527739905554174,0.0019744935421513263446,-0.00076489413618620165098,0.00028027444343051843975,0.0061159004833021592129,6.8141724969457916593e-05,-0.0093510880923259181996,-0.0010383320378450028396
1751615319630288124,0.012366860126713103904,-0.011385554378712851864,0.0046710479821327295299,0.66390394717592282614,-0.7478117900711725996,-0.0029849604816980499812,0.00040689765693004950652,0.0058027602592195344153,0.0063217723388224282555,0.0016765811587344664479,-0.00082126202317834803325,0.00026936212314882494604,0.0061665379203360458013,8.0404161754293022608e-05,-0.0093726768451507982277,-0.0010245417360441270299
1751615321983433247,0.015579903981310381025,-0.0073234097597142033473,0.0066782108550408328038,0.66396862031115477798,-0.74775485648895967383,-0.0028670923512222391306,0.00035443014733239859354,0.0024358404887684093065,0.00096693732431142945249,-0.00056636566017773722764,-0.0010378497035000878047,0.00027168679516702569018,0.0063965675575797355593,0.0001114068210011529773,-0.009458610988752063839,-0.00099120327128957301695
1751615326983789921,0.017011087184595718308,-0.0050979577455752779144,0.0059679608852206585123,0.6641184927898513557,-0.74762185341370623881,-0.0028616055423440404752,5.5195232718908138745e-05,-0.0028470866662304722405,-0.0078462201583115384618,-0.00050679126860529916977,-0.00094543062100248557913,0.0002662392844199825033,0.0064224603822716419196,0.00013641966214212138857,-0.0092636182045073046931,-0.00092863132085236059672
1751615330582705736,0.016773557083179849864,-0.007146798832834975676,0.0046908374225471819244,0.66438513546046606972,-0.74738471085409818873,-0.0029128714153536178558,-3.067302576830012109e-05,-0.0038521821036682883654,-0.0042248273530969548961,-0.00025652458689426858862,-0.00086607747304859295477,0.0002449619747808473233,0.0063812435860554159867,9.0217361046269087884e-05,-0.0090593491403929780198,-0.00099810558711547797857
1751615331587571383,0.015799253160007097063,-0.0090116960089379073012,0.0049124921635085331759,0.66440076175452533747,-0.74737258026373110109,-0.0023540717905428903793,-0.00055892391861468650356,-0.0043963511485107390278,-0.0071165089647445781834,0.00014675309786971256053,-0.00083922070980869186308,0.00034293129098643594264,0.0063785924925732319715,0.00031230899266559069638,-0.009118947544212193182,-0.00078785061704822760466
1751615331820255280,0.025507049265290661355,-0.0049641810101819765916,0.0070073305207145860155,0.65639755629659968239,-0.75238304434128167042,0.054956594434175283503,-0.0064633894975638242833,0.13523906601412519213,0.057262177004621668541,0.02399296664894662659,-0.00083484589333804022724,0.00034056370168640136449,0.0063762192812517708151,0.0001905272371691498661,-0.0093123273301343543334,-0.00091953372074766071172
1751615332052896738,0.082176738026606660492,-0.0074915961949308385037,0.0034515327810979304704,0.60841919877496131175,-0.70755276231853547753,0.35802842141595953018,0.031793341375846440044,0.27235754202962381143,-0.066807946275923346668,-0.081877611412315212669,-0.00083546842246842874767,0.00034108916562220880503,0.0063719094385796997207,0.00013846202553540636667,-0.0092648134767451817417,-0.00089584358782549954742
1751615332285558701,0.10589441816079067649,-0.01425229609010238499,-0.0078427945547147222272,0.58425667322118368663,-0.67485947060900475236,0.4356597206769424746,0.11579914725738080228,-0.10403014325630784154,0.024693988925802805995,0.059811343735310752712,-0.00084259347065031211382,0.00034466631045772336836,0.00635343743400932498,-7.9679450758073208563e-05,-0.0092549399011564205397,-0.0010054448419487206808
1751615332518384457,0.055813630544934642042,0.0050482248038574394078,0.015109423499690525367,0.61085648501268852151,-0.71314025183682883124,0.34233326235585753716,-0.033064685282683144163,-0.24028175205124022162,0.093732824327572780709,0.066756278869309168544,-0.00083483032776354812888,0.00034150885044719673893,0.0063694896247091237207,0.0002084630328066653022,-0.0091975935845928467882,-0.00089937142427106331506
1751615332751172066,0.026509717217210029827,0.015165317113468631399,0.02227270663351794272,0.6330158037931452597,-0.72188182228075892244,0.25412025923835418473,-0.11662127015840777211,0.001574378397399939537,0.047722193832550052761,0.025175290952063150013,-0.00083483032776353099848,0.00034150885044710528647,0.0063694896247091887728,0.00020846303280715929181,-0.0091975935845919256501,-0.00089937142426943798759
1751615332983923435,0.0098427828233678994752,0.025255601884307053717,0.02577476199117132577,0.6406310996919373224,-0.72849728068929153757,0.17728747704669656216,-0.1656884323609311982,-0.067031665196737810763,0.042631602810596712361,0.053819648136731179644,-0.00081119841704028680662,0.00033899361617561156327,0.0063564393205328808059,0.0010784712112049863429,-0.0086117202021928542649,-0.00091272165645436798779
1751615333216636419,0.016641980220952409808,0.029007994817631076179,0.032696646815747201775,0.64927707782568810924,-0.73671006223884794029,0.1399148919307152128,-0.1269700099322023934,0.026995262443058172519,0.02075609316820522729,0.029704366846241021111,-0.00081160494203004907715,0.00033966869262545254429,0.0063884462069522989294,0.0012961498106531851165,-0.0086026755661891985555,-0.00033350540166685396521
1751615333449464083,0.024312507488518028675,0.035237440953179516301,0.039605085680980492424,0.6497907237524813695,-0.73689371774564083051,0.13763194464090056091,-0.12576609991009915501,0.032851885788930369758,0.030395228104440712852,0.02949171446502180105,-0.00084034623644031259445,0.00034117479129181540716,0.0064225040232124596187,0.0010429819567359848234,-0.0088594098795361751753,0.00029802511775058060112
1751615333682260036,0.027120791989438952641,0.043869299586055010565,0.045822654769987314349,0.65042978893595182477,-0.73815106286283960202,0.13169308409048682829,-0.12137145324139327063,0.0082341635655325540188,0.042423228716576763531,0.026941962764943004627,-0.00084175031272199505109,0.00034174199544233138095,0.0065407923008212118243,0.00082973634048909229634,-0.010503310231933748325,0.0014442775557075436706
1751615333915020466,0.025953834927057228138,0.048171364871830518739,0.052140160215420713885,0.66515862882566267889,-0.7465656319266534835,-0.01204879395290699845,0.0076539067801818221753,-0.02007120378638469968,-0.0082344902860882977086,0.026882960619653815254,-0.0008571618975928362678,0.00033886406150719942595,0.0065085984740076560304,0.00042821777184906154945,-0.010438394259399248754,0.0010366022406970245608
1751615334147743464,0.025966062446611298115,0.052771082499572519176,0.05698787028316978226,0.65199426594040943428,-0.7235400762264730945,-0.17022352673160479064,0.14972369960052647753,0.012598251161104509488,0.03736186569834525073,0.020534593414831388281,-0.00081736673235712896824,0.00033707854338540501823,0.0064745241256607358876,-0.00022974282570783821416,-0.012605742289768746833,2.180986263928055835e-05
1751615334380507469,0.034281734446002222472,0.053885267884550724915,0.061172263653638508929,0.64326705731436084612,-0.71214827486164888892,-0.21058596691945943857,0.18629513714075721098,0.049768857954766640428,-0.0045974097436894505175,0.017279807999189298467,-0.00092250771870088887731,0.00034682298007128643672,0.0064613246072978943249,-0.00081688942101501289643,-0.013061682057836757759,-0.00053488956335883438946
1751615334613270044,0.040120616048389234898,0.051889273670916474801,0.064013019070950513689,0.64376710496487110635,-0.71344807455248104855,-0.2069926494375461945,0.18360229454265519777,0.027426532319062085774,-0.017099043512800529004,0.011058531401819424872,-0.00095404985539845866237,0.00034343600573300095717,0.0065890905447837664136,-0.0013721174886584222748,-0.01377334930576397734,-0.0029279457354947071787
1751615334845994473,0.041806053272189329373,0.048957927136778434107,0.06484982556845945989,0.64422883902956795676,-0.71408387828526609376,-0.20493718260369528372,0.18180805516297773861,0.0079613207592868148743,-0.01907743637001379014,0.0028675044849275771464,-0.00093803171287956633659,0.00032624695955028675497,0.0066709949432900723237,-0.0012381051011770669197,-0.015636648759582198742,-0.0044820411143355835121
1751615335078678846,0.045188691236421177355,0.04468961286777925479,0.065011752288385876719,0.64777215920635689006,-0.71916499371967268495,-0.18796136530075172044,0.16692353554724118081,0.019449005345073794304,-0.00087216275155121069859,-0.00011843529240261260749,-0.00089258628658680529405,0.00026847319001765035298,0.0066327810824214697427,-0.0043816403371834729968,-0.016021760482770749934,-0.001596706361253027312
1751615335311801195,0.051654363499843057583,0.047193640605949431499,0.064253300797976350967,0.6646214694585040883,-0.74574026146087657452,-0.035571634725951775668,0.029739259809245143645,0.044949300813251054365,-0.0049350350999545263692,-0.0040498125021122891032,-0.00090722905498854828493,0.00031206376968580154096,0.0066487507127948666796,-0.0034380529215654346761,-0.016646073725908577118,-0.0020485245045961802957
1751615335512285709,0.061699074710458018389,0.043864597382084216659,0.063122231926684368997,0.6576752486496990624,-0.74403538826202919587,0.086366871719547017028,-0.080096016110055109904,0.040457377477444600444,-0.030010379319899208039,-0.0059113558965978819579,-0.00091538931542757225913,0.00031243899254533878456,0.006620475199185197647,-0.0027133884450648371525,-0.017077130610897887225,-0.0012109237160256099315
1751615335712811470,0.065826398889106976786,0.036831245570474145656,0.061769493813722181619,0.65180327725010267503,-0.7394651235973432879,0.12370247626536771957,-0.11419945759504147864,0.0086497221722323588966,-0.03810299257173540427,-0.0071313002641757760117,-0.00090342647872030984631,0.00031193333944755071221,0.0066772542005778690727,-0.002819016893982581682,-0.016940437951941961919,-0.0023315251638130773428
1751615335913378954,0.067258576858821209066,0.029776202609798147619,0.0602082211903620379,0.65192329070099375166,-0.73971815265432050435,0.12253544915309694252,-0.11312887065691697164,0.0055260949419813371747,-0.034152103812457708376,-0.0082085883751482433685,-0.00088213180826730733328,0.00030913394077831875565,0.0066807702095918663696,-0.0030646944299050882764,-0.016863683964765046469,-0.0024849240927554056869
1751615336314205408,0.068366263381677949695,0.024450370317081693283,0.058494254673345805196,0.65208758970662594745,-0.74002599404860514021,0.12117868790636515675,-0.11162002096515614979,3.9758993991482148838e-05,-0.0097379675484210760639,-0.0057635518733853636011,-0.0007750116284906637381,0.00019239855330419877374,0.0066604991058653202629,-0.005032117924304710041,-0.014301620516262323821,-0.00307584243229899355
1751615336547168493,0.072218575564284986923,0.022758436418650912492,0.057810476070929261994,0.65274299358595011533,-0.74199186663157068455,0.12168201570164735581,-0.092564254611737492584,0.028773926250413108668,-0.01130105845508246748,-0.0012771833023944724039,-0.00074855329876283933834,0.00023354732793365250132,0.0067156712710111617429,-0.0091470228485247828676,-0.014177005093880026484,-0.0022291867206808602293
1751615336780104637,0.070560746890447473278,0.022221611658356826141,0.055206693606570045318,0.65251308162055421391,-0.73849596593089983365,0.12576583941086005858,-0.11416365557877548864,0.02336831154759941645,0.0072672773800122941398,-0.0061072961391458987016,-0.00075618868066685835782,0.00023318922569012014981,0.0066688074700821768637,-0.0065472626705056422014,-0.014528487569035906588,-0.0023918596163410590048
1751615337013012171,0.070117926732055815831,0.023955821163968517989,0.053290431127908217956,0.65291776053716210626,-0.74099177738276900129,0.11490588204903816327,-0.10689350820693714617,-0.0064666177008966905376,0.014633336448613901495,-0.0074471459166227226695,-0.00076574164554853499636,0.00023158904072384916,0.0066401737633200903776,-0.0071687411508105456509,-0.013963134724669699557,-0.0039006312833683508094
1751615337245904446,0.061244731161511606343,0.03091779328734770016,0.051911598173136411227,0.64551183179785964761,-0.74866926884387430263,0.10381629728501412524,-0.10968581182528433504,0.011645166227277539001,-0.2223982945677430989,-0.0087800460592801117532,-0.00073980436027446699106,0.00023566416335984411053,0.0066265650018054525483,-0.0071924015643482800894,-0.013203419901178186854,-0.0043955211703647712254
1751615337478868008,0.047432751055772881532,0.037986487539364989507,0.055813471777105820582,0.7060698639776930019,-0.70225466641321998562,0.036134871672410501242,-0.083654059869138430727,-0.10022504355948388954,0.2357083841182184003,0.086925274782797018469,-0.00068584931343442206552,0.00023915538410618333897,0.0066542574680083640612,-0.0063811723300566019004,-0.013045726405737123263,-0.0030942321518798903204
1751615337711803675,0.015184183656697089471,0.12109151119321565071,0.077972773370157177908,0.69020258879745366443,-0.71257326795655040463,0.034101272007747859827,-0.12123047248303685242,-0.21186835598507905432,0.44817911751690381328,0.046222948323636020573,-0.0006988027383056104368,0.00023919795440599829072,0.0066748941344519909999,-0.0063710937817497027141,-0.013390308674482728421,-0.0025285466865419747515
1751615337944709778,-0.020224165533459487198,0.21002071520450893427,0.076388453421150984135,0.65428883218180522441,-0.73408161535197913317,0.014931880345875187671,-0.18112797970972380202,-0.050376648393437674367,0.26059867115821366834,-0.042751868304208066884,-0.00066601981644344931347,0.00024096083379941430225,0.0066370076043049284695,-0.0064375371855247042266,-0.01260187019659394364,-0.0034059839628531427165
1751615338177588463,-0.013236128055866491771,0.2308534354263802324,0.059446435076334402936,0.65808247460465629786,-0.73020684340429664605,0.03453009294854275657,-0.18036932983381787077,0.045319576385277671182,-0.014315656520016780892,-0.052810917555175834748,-0.00070085235039481642415,0.00023487201809287887658,0.0066898559480153916429,-0.0073216263136349230695,-0.011293404661074892686,-0.0027703662278750519621
1751615338410535812,-0.01027792031378090519,0.2324116000693567663,0.058349429237000295656,0.65794308633822951027,-0.73266614803172203096,0.036494324346625243993,-0.1702332956814185394,-0.0094208523980680962395,0.037008231127471931388,0.0052319468719331310713,-0.00078074649940454671042,0.00021998836080103109604,0.0066604139088545476211,-0.010018665016611300392,-0.0091538139856302720709,-0.0031664270283837071471
1751615338643474579,-0.0070330392933701845262,0.21810303217939397413,0.056109888507499053323,0.65879133043719162455,-0.73423516853580428343,0.025480943812579384677,-0.16199821520129187302,0.072388899178706681004,-0.19861464520203486739,-0.023308104527394082894,-0.00084413476228974658987,0.00021527401391859427656,0.0066925370067607917179,-0.013437036435922769528,-0.0057194446314484609709,-0.0031710367003803330635
1751615338876383305,0.022172582369201554453,0.15209456066223020487,0.056185199403701223397,0.71395140651286970179,-0.69354496218524275264,0.017177617692651008657,-0.094729636419443472017,0.1548015351935810302,-0.33068619298497098358,-0.00078009864843392017625,-0.00084386639695882060576,0.00023033985199221419728,0.0066775552491749878836,-0.014860885606349991811,-0.0047679463001769773617,-0.0035089871259452024878
1751615339109263897,0.065850633274225467417,0.07974902963415771151,0.037972324365006360214,0.84520049125208296381,-0.52468177933725268502,0.098623620288044999693,0.024870495371013785074,0.12352134807919540327,-0.22677857921591543233,-0.17421160146659683821,-0.00085548388329166559409,0.00022923717540799398457,0.0066403182315861210283,-0.015291627873012568831,-0.0043450798869543744846,-0.0032811993938987385477
1751615339342465401,0.07206392249642511183,0.06704836292602421588,0.015796353114439908027,0.88528571256384447352,-0.45689025604950234127,0.076856099427949367553,0.040170151083300756345,-0.0062215031490498139133,0.030501552365393778954,-0.036687043114649438291,-0.00085444354429021693309,0.00022745682114268871523,0.0066321905781000006427,-0.01526383109295653337,-0.0043809194778941214568,-0.0031379278320590193313
1751615339544003963,0.06964866972156776026,0.074130485840791141006,0.010522521531439493064,0.89006247574249408583,-0.44777534059439083602,0.074411030513539852538,0.041821431929333484356,-0.030063509011791170883,0.052803106674235766871,0.0010520494263296449773,-0.00092652442699422314989,0.00021184214817310237757,0.0066049371647568730359,-0.014873451594042354576,-0.0035299954364450747066,-0.0035538134008978299744
1751615339745590687,0.054165498397273005582,0.096996147628782378169,0.023957584396990479203,0.84654321160264900392,-0.52968517081938504276,0.052520745943386119847,-0.0063072933219348653253,-0.12538182077183759877,0.18584443765152677819,0.10858875406953841236,-0.00091536511601167554197,0.00020621747995105662102,0.0066297060235739934189,-0.01506284891558128114,-0.0032390237879569286003,-0.0055057828142827868953
1751615339947225571,0.020758239106488718395,0.14813164259074607099,0.042464208920619347931,0.71373596182752463424,-0.69108154811591682165,-0.00034646075171659932715,-0.1139611802886449643,-0.20824537990719488301,0.32801479876942563063,0.054934028345353935752,-0.00089128886893692486383,0.00021700637124809872558,0.00665746215507502688,-0.015649737945875114714,-0.0037179425771135758,-0.0044992145284658852794
1751615340148908854,-0.021695840226184877342,0.20837651159939368783,0.03285874262846451288,0.53591857719892643797,-0.79840112292719889187,-0.079406056943915753754,-0.26275768997742954269,-0.17588288632155835156,0.23672785895084053065,-0.13087122388531530204,-0.00088674964090919414141,0.0002204185465049824386,0.0066712429262876836791,-0.015464998287815036326,-0.0037347705972816391817,-0.0049529050324495591667
1751615340350464106,-0.041332727040213478042,0.23899576170742561909,0.010780058801528491497,-0.43600208061027045936,0.82511704442057320907,0.12081870818513128218,0.33835911168849852615,-0.0090648073686406573091,0.064769206819168256839,-0.053716036467185618308,-0.00088437621752115406094,0.00022096714273282355343,0.0066755361925345318638,-0.015577019263386638129,-0.0035722496346204616474,-0.0051876437295717428913
1751615340552116871,-0.037121426319779222969,0.24473154997395582533,0.0042553049387345906127,-0.4335895252560550972,0.83039367985136924855,0.11819769659097173475,0.32935659181455501088,0.011117904392077252243,0.0065298437619742671217,-0.040364127882040946871,-0.00085002897951882690295,0.00020709412628711323305,0.0066902707065699708322,-0.018404285595050598467,-0.00027738074793095743309,-0.0086842811379934208016
1751615340754976988,-0.042019385536736418574,0.2312093927457318232,0.012159761510408529511,0.51640790794774638073,-0.78341475921691783313,-0.097308581417151582271,-0.33183614575977082861,-0.074028629119055611163,-0.20331810619195275769,0.10537455843660556432,-0.00093208225473765304783,0.00015155849837372069788,0.0066946629259975239806,-0.027153123781440940965,0.013068410398791087748,-0.021560406081473332263
1751615340957978725,-0.042775301554514297275,0.1664148473578509202,0.030200830898396275465,0.69146746748203269384,-0.65795895672428084122,-0.2733332362319619846,-0.11938046176502099815,0.1569247516972744616,-0.1930535676417012847,0.090657944902872947268,-0.00095544186278637632196,0.00019598273259499587873,0.0066975520392673704509,-0.022783884585498740544,0.010255576273277692764,-0.018606618348213331549
1751615341161122561,0.0012136155045540386599,0.16322755422726292762,0.043962661503753192038,0.72190919283140297935,-0.60566418470004468322,-0.31493364090517855791,0.11329084033290988398,0.20596083195814043898,0.10214947622311143505,0.021946603019130539458,-0.00091765557888600626443,0.00019134356262760028513,0.0067035158141224310963,-0.022915796093269782951,0.008637777170484596187,-0.015216970602066920426
1751615341364408016,0.019273547158800110463,0.17222663205837732137,0.037844150744925836305,0.67543792722919371307,-0.57610753505351974812,-0.4013703983075939119,0.22535642408699335659,0.078006053956202914268,0.0040079812227681761716,-0.061389211651639394307,-0.00089475839271685800314,0.00020582006566104602235,0.0067721099062171639243,-0.029964854886301552084,0.010480297173812682526,-0.014794819043200312103
1751615341566087961,0.032143198304198511428,0.17997522443660210478,0.027116022689714625732,0.6852049244579219156,-0.54313479258068231292,-0.40547509734686315586,0.26662474382264034212,0.016934282445441685427,0.058006623845461235955,-0.036469212601189932021,-0.00089819371598828942008,0.00018109806210542074762,0.0066983760646324502427,-0.02498870878760673514,0.010793384902416474497,-0.015398049845730961416
1751615341767614365,0.025771792267115449515,0.18814396890887666314,0.016479857201959657864,0.70220076610830883812,-0.5536595360498381968,-0.36706650234199761362,0.25619794120245698021,-0.059279575717329703599,0.019380853323146662176,-0.088394271534716586936,-0.00096921609238809561249,0.00016754151307132761177,0.0067477611670669042712,-0.028192004444828135806,0.011922925665112969057,-0.015534305317632092491
1751615341969186306,0.011464185063648962837,0.19803295249706961978,-0.0079237568666495478142,0.76941094730506953692,-0.61851143907095906815,-0.11853038791636821836,0.10677518928039284041,-0.079652871650216755528,0.11096293121828182393,-0.14428452513157430381,-0.00090937771133284457398,0.00021211633330652448375,0.0067821762343086393343,-0.027678546045874552473,0.011509449396766485707,-0.015792429104195954137
1751615342170804262,0.011834045359567035502,0.24817271056790857209,-0.045057857896568728751,0.62363183861436910504,-0.72217102869012195221,0.21316034472183928439,-0.21003571749859695217,0.10264317119928507982,0.28731100931856873304,-0.21766464642622723735,-0.00090937771133525876696,0.00021211633331474479621,0.0067821762343086558142,-0.027678546045880141752,0.0115094493967737143,-0.015792429104267875772
1751615342372467756,0.025256804958057779698,0.26862714010203792014,-0.093488140138120262579,0.53234162377952887191,-0.76124280539917965616,0.32619960475607695516,-0.17525867931916186415,-0.081221976307625620706,-0.047408989573168060228,-0.21979071570076041953,-0.00090937771133578373765,0.00021211633331556946748,0.0067821762343078231469,-0.027678546045846536688,0.011509449396786717787,-0.015792429104247295013
1751615342573942184,-0.0164194727839262547,0.26146182709967419333,-0.11619101487068762835,0.63645966704896828059,-0.71012223352705250434,0.21637173118084035428,-0.20935324123653287209,-0.10626470144944134832,0.019065804588789033586,-0.064287421047313594857,-0.00090937771133462158134,0.00021211633331334311253,0.0067821762343088683178,-0.027678546045868966663,0.011509449396777993863,-0.015792429104259379097
1751615342806481361,-0.02791114325365570345,0.27655146314777756533,-0.13165953504410043973,0.63904027827756004765,-0.73041246206079313286,0.17836587821933919118,-0.16220595393585895971,-0.035615133742891942614,0.076258222112339665855,-0.062120722284016126336,-0.00091771377249736177384,0.00019917369671413457147,0.0067444905433218229826,-0.027118106817525571006,0.01167426884631912222,-0.015229097653636928036
1751615343038967609,-0.032584193377780415468,0.29505223821423171016,-0.14501439072103736172,0.63801054004405688413,-0.73110075209061442525,0.17900766526108360943,-0.16245152157789241598,-0.01710126376944075266,0.08764557110292570119,-0.055469027910692643435,-0.00096539364308397023536,0.00015604559704430543462,0.006712621407324401851,-0.027450403537059051701,0.012688016848605642231,-0.014532826496589185128
1751615343271402836,-0.035296182005917831059,0.31229001721454757723,-0.15621967282726184623,0.63802886934242164507,-0.73106754606641477512,0.17900147819488254619,-0.16253576768845434675,-0.0082469600763845525571,0.080988603559113317432,-0.045622342270823318389,-0.0010462663522243171102,0.00012286172322076475776,0.0067076913055995474044,-0.028981055972025319967,0.013864133202828379798,-0.013818971367565864236
1751615343570207119,-0.041508198315818506385,0.33995098292175984778,-0.16911650028898439491,0.64043140998655523344,-0.73209776576183771546,0.17157911543632300977,-0.15633642446727838426,-0.036283613725482943835,0.067330948729996814572,-0.038920007229259069581,-0.0010218069492342572724,0.00015485427549661345587,0.0067477897136438815331,-0.029112316485337533245,0.013678082098153236668,-0.014151620984372854234
1751615343802794933,-0.056135693987245133263,0.35301851910306769611,-0.17680761807422082366,0.6634212722538037621,-0.74815590607250281874,0.0081612481571609850339,-0.0082673912731599293741,-0.049962845736642315375,0.070764735812834989037,-0.031201299492573310312,-0.0010026527293602600487,0.00016401563562021343932,0.006750529013411848793,-0.029022370553957409917,0.014453764680565601292,-0.013986910938536245216
1751615344035331488,-0.05788009724839771053,0.37428727919145898806,-0.18205205232660506831,0.66355393700494391673,-0.74703986805506539248,-0.029931534514387125867,0.027050165675881202715,0.0085897590048693486103,0.11320246223032551236,-0.019223920815150417896,-0.0010659007466552778039,0.0001403458775244441402,0.0067047895170620009156,-0.030019781754152402575,0.016058321299322407538,-0.013298557136268323794
1751615344267819166,-0.057157588176676502045,0.39042557754702045258,-0.18361512904301183213,0.66338887154814851765,-0.74724212581932503152,-0.028888770599802143096,0.026642999836539633246,0.0060269466002957463105,0.071771756177323842163,-0.003214844361385934754,-0.0012130233560133925168,0.00011225445950269579407,0.0067329845922586952292,-0.031722764808690018246,0.018357403850369793247,-0.011622881879184570469
1751615344500255823,-0.05544020593597826646,0.40231145077895641426,-0.18354533084612756344,0.66298677008691297985,-0.74809413907273247801,-0.019383147688694344485,0.020688048733375055677,0.017724226057610661944,0.053251528302334129317,0.0059023936390856547585,-0.0012882890797750827776,8.9978477087779111521e-05,0.0067391285326757650875,-0.032239230117802469833,0.018315257628402505097,-0.011281879263668076821
1751615344732814789,-0.051901505703543591996,0.41004228986162633008,-0.1816705066400708668,0.66071036275212480238,-0.75023556747171871173,-0.0078155378677856393588,0.023395025542753061093,0.0138962023678112917,0.02843357545172608622,0.010692257942646441957,-0.0013330745982997461822,3.2023489617318105793e-05,0.0067953428668275760866,-0.031372026000830610659,0.018291920759501988786,-0.011994410677344528177
