#timestamp_kf,x,y,z,qw,qx,qy,qz
1751615337944709778,-0.020224165533413801521,0.2100207152045125425,0.076388453421154037248,0.65428883218162892099,-0.73408161535204741188,0.014931880345733410456,-0.1811279797097202493
1751615338177588463,-0.01323612805583208353,0.23085343542638006586,0.059446435076343395743,0.65808247460447444332,-0.73020684340435393356,0.034530092948386569007,-0.1803693298338262252
1751615338410535812,-0.010277920313750153747,0.23241160006935593363,0.058349429237009795002,0.65794308633803888497,-0.73266614803177532167,0.036494324346462117536,-0.17023329568143538704
1751615338643474579,-0.0070330392933407228501,0.21810303217939377984,0.056109888507508400013,0.6587913304369907852,-0.73423516853585546471,0.025480943812413552052,-0.16199821520130908148
1751615338876383305,0.022172582369208236608,0.15209456066223098203,0.056185199403707003496,0.71395140651265709408,-0.69354496218528027818,0.017177617692521209708,-0.094729636419468951636
1751615339109263897,0.065850633274190939481,0.079749029634155421675,0.037972324365015575065,0.84520049125187057815,-0.5246817793372485772,0.098623620287929425476,0.024870495370938827673
1751615339342465401,0.072063922496384213989,0.06704836292602013581,0.015796353114457616085,0.88528571256361832109,-0.45689025604949340398,0.076856099427849086658,0.040170151083236724232
1751615339544003963,0.06964866972152811142,0.07413048584078640868,0.01052252153146003566,0.89006247574225660912,-0.44777534059437767988,0.074411030513434839317,0.041821431929267870176
1751615339745590687,0.054165498397250239071,0.096996147628780393646,0.023957584397005505378,0.84654321160239942579,-0.52968517081937072088,0.052520745943264758593,-0.0063072933219872314228
1751615339947225571,0.020758239106502159033,0.14813164259074951268,0.042464208920627057042,0.71373596182726373183,-0.69108154811592115152,-0.00034646075189252766371,-0.11396118028866886185
1751615340148908854,-0.021695840226124911421,0.20837651159940234757,0.032858742628480749892,0.5359185771986597624,-0.79840112292726261867,-0.079406056944232847328,-0.26275768997739662458
1751615340350464106,-0.041332727040133687701,0.23899576170743491721,0.010780058801560320203,-0.43600208061017048378,0.82511704442037103746,0.1208187081849094735,0.33835911168814786221
1751615340552116871,-0.037121426319709306674,0.24473154997396201482,0.004255304938771804768,-0.4335895252559480717,0.83039367985115408732,0.1181976965907473448,0.3293565918141927451
1751615340754976988,-0.042019385536651708557,0.2312093927457427589,0.012159761510438014606,0.51640790794747204462,-0.78341475921692194095,-0.097308581417542450165,-0.33183614575968456428
1751615340957978725,-0.042775301554398632853,0.16641484735787340221,0.030200830898403439873,0.69146746748171039609,-0.65795895672431148338,-0.27333323623197625096,-0.11938046176480111848
1751615341161122561,0.0012136155045885874126,0.16322755422726739627,0.04396266150375192916,0.72190919283106302906,-0.60566418470009342201,-0.31493364090501735353,0.11329084033303730983
1751615341364408016,0.019273547158794087503,0.17222663205837079881,0.037844150744932976427,0.67543792722887308067,-0.57610753505356737669,-0.40137039830727039291,0.22535642408715947371
1751615341566087961,0.032143198304161242629,0.17997522443658617308,0.02711602268973458546,0.68520492445759839661,-0.54313479258071617473,-0.40547509734648873314,0.26662474382277656648
1751615341767614365,0.025771792267086264527,0.18814396890886134206,0.016479857201991618409,0.70220076610795501004,-0.55365953604987372394,-0.36706650234166882107,0.2561979412025584546
1751615341969186306,0.011464185063643344067,0.19803295249705696324,-0.0079237568665894674014,0.7694109473046557568,-0.61851143907095118557,-0.11853038791640353733,0.10677518928031283496
1751615342170804262,0.011834045359526571342,0.24817271056788167694,-0.045057857896454153734,0.6236318386141105341,-0.72217102868975613372,0.21316034472123904231,-0.21003571749889513032
1751615342372467756,0.025256804957968642666,0.26862714010198951442,-0.09348814013793770028,0.53234162377939875377,-0.76124280539856636896,0.32619960475524223398,-0.17525867931976674141
1751615342573942184,-0.016419472783910621372,0.26146182709965026802,-0.11619101487047821253,0.63645966704869050279,-0.71012223352662329212,0.21637173118020314178,-0.20935324123684859177
1751615342806481361,-0.027911143253623035138,0.27655146314775619354,-0.13165953504386523898,0.63904027827723963728,-0.73041246206040721933,0.17836587821874536064,-0.16220595393622391778
1751615343038967609,-0.032584193377750383935,0.29505223821420806241,-0.14501439072077651482,0.63801054004372725892,-0.73110075209019342868,0.1790076652604694063,-0.16245152157828046668
1751615343271402836,-0.035296182005894703726,0.31229001721452070983,-0.15621967282697740709,0.63802886934208147274,-0.73106754606595847346,0.17900147819424958029,-0.16253576768886390802
1751615343570207119,-0.041508198315801381195,0.33995098292173092647,-0.1691165002886687585,0.64043140998619640936,-0.73209776576136109671,0.17157911543568560298,-0.15633642446770684709
1751615343802794933,-0.056135693987197213262,0.353018519103047268,-0.17680761807388675755,0.66342127225330882467,-0.74815590607228832365,0.0081612481568094658729,-0.008267391273514409708
1751615344035331488,-0.057880097248363654439,0.37428727919143583991,-0.18205205232625304435,0.66355393700441356319,-0.74703986805487965217,-0.029931534514674802,0.027050165675544725341
1751615344267819166,-0.057157588176659633594,0.39042557754699425132,-0.18361512904265056556,0.66338887154760095566,-0.7472421258191128679,-0.028888770600097767732,0.026642999836184261264
1751615344500255823,-0.055440205935978315033,0.40231145077892738193,-0.18354533084576185598,0.66298677008635154007,-0.74809413907248178965,-0.019383147689014015858,0.020688048732988430917
1751615344732814789,-0.051901505703563111105,0.41004228986159385606,-0.18167050663970660263,0.66071036275155159423,-0.75023556747142972068,-0.0078155378681318225104,0.023395025542317798156
1751615344965368986,-0.051045871506882938007,0.41394395555823154664,-0.17964798402504392194,0.65992631341653440469,-0.75094869036586875399,-0.0033427058279014701045,0.023709736706201672146
1751615345197875023,-0.05191246951251255598,0.42051727136506239502,-0.17767999137826692713,0.6601441003683345965,-0.7494628158064958745,0.035692503580566872778,-0.035232082807673620328
1751615345430330753,-0.045371887447922643055,0.42491437482592558927,-0.17408369342791152334,0.65509423496982421842,-0.74350616957946091823,0.099274827790252317961,-0.090524182802765237876
1751615345662852526,-0.043855761614377923585,0.42676715789798991274,-0.16928580219324063094,0.65381739081366219146,-0.74282356646467095906,0.10640063522520855355,-0.097030270514968805506
1751615345895436525,-0.019524172402086800715,0.42232090878385741828,-0.16399454027266191503,0.65917698391102885758,-0.74661716678797940272,0.066948566250411220557,-0.059719340373887951079
1751615346127972841,-0.0043729431312402762544,0.41696519847313229246,-0.1584486272409841856,0.66039633327045044187,-0.74719749046143413285,0.055512507060283634852,-0.049909466127498115784
1751615346360459328,-0.0034793698984801483057,0.41759471658654861992,-0.15393239222129004307,0.66027191908266724685,-0.74713544542482357436,0.056493083784078523824,-0.051362929661291627237
1751615346593172073,-0.0035013246698761138834,0.41534004665736562467,-0.14773076107316557293,0.66125848896049577164,-0.74669127063331419691,0.052927329604571381194,-0.048867728785180232498
1751615346793499708,-0.010706051121769951176,0.40241508885936910778,-0.14136027210433410595,0.66437374088315992449,-0.74493325986524994153,0.043875349267808068376,-0.041915683174798129551
1751615346993862629,-0.020021357218717766163,0.39102522994184923943,-0.13471271651603511366,0.66353891253529495575,-0.74736578244263895954,0.025068403947542391291,-0.023066727266527049106
1751615347194260597,-0.029454905302921854243,0.37987700469063645503,-0.12775499296027548191,0.66379098151493931557,-0.74759243931490471091,0.016233842983538707139,-0.014951250062141364233
1751615347394693375,-0.032689600609878598225,0.3720429493361007145,-0.12262773550575192805,0.66351009433239349633,-0.74761621856508853057,0.021087088689507572925,-0.019485357214164743256
1751615347594926596,-0.030664498152906009137,0.36976983284187792123,-0.1184924858201997222,0.66249711491647145234,-0.74806035014793981208,0.028525640750560615072,-0.026259723556389710786
1751615347827711821,-0.025823628629992580186,0.37122847423436683423,-0.11489102372674839248,0.65995886397587977257,-0.74880564123513271291,0.049840194893488252992,-0.035501612421532095787
1751615348060460091,-0.017222977835162564531,0.37276531451891786739,-0.1113096426906840658,0.65545908451786338844,-0.75088037051161737878,0.075368409733158323038,-0.029523897352630279478
1751615348293169260,-0.0098963007822067648733,0.37496040579074252364,-0.10882226839989884992,0.65129232851126317438,-0.75218483777563227566,0.097823703719562046799,-0.021605453720431110759
1751615348525840998,0.0081707092693417034124,0.37542587642100622158,-0.10584653412694478014,0.64003105531208137613,-0.75475276074754349409,0.14325103869119579225,0.013698842675783541242
1751615348758636951,0.089220483023746285922,0.37364715011558990998,-0.12617748187030719542,0.56097051990233548491,-0.71984239161465835011,0.35703052076486224697,0.19916880848060955489
1751615348991403580,0.25924639822139461387,0.32731862353968965706,-0.45581505901308233542,-0.43255897087224787212,0.64495852614955540005,-0.54082739948616731507,-0.32315160563854933296
1751615349257375956,0.44718655776517474143,0.26547742257969220159,-1.0512991652503778095,0.0051359311087227554546,0.71307840933785804349,-0.68545994390355580173,-0.14709680366492783321
1751615349490061045,0.58804164048679363752,0.16577666546503661005,-1.7039143874876305773,0.089514618760973524436,0.72843076617704483056,-0.67184811211825889998,-0.099979328637181286155
1751615349690332890,0.70876968575622356639,0.054914320721611759035,-2.2746539349525098928,0.089465570601446678389,0.72859328674941803428,-0.67169243912310017119,-0.099884940818009748664
1751615349891950130,0.83024924331512783837,-0.068419210206928510187,-2.8546599483871699654,0.089588834980495538063,0.73057725315211308192,-0.66957311548982756388,-0.099511611550722051112
1751615350093615532,0.95245912281914546504,-0.2064778323101808255,-3.4404240102954890546,0.090304566063532792919,0.7368318797203645687,-0.662657165932524439,-0.09904214663782608119
1751615350295329332,1.0825311837964697315,-0.35907569212312751006,-4.022009122534562664,0.01685124162047307167,0.72241377431935793751,-0.67740074182651621726,-0.13770479039884411798
1751615350497091055,1.1951237192194563708,-0.51733452362554155357,-4.5849635393354217783,-0.00088451839758000433672,0.7298639064001681831,-0.68127464697413853134,0.056238342328155693783
1751615350698497295,1.2732930908575514906,-0.6877206928364680838,-5.1229900415711178141,-0.1865835960608740185,0.70636021388840053437,-0.6354444501013232216,0.24990430317758949297
1751615350899615049,1.3398950342361877208,-0.87511484386575966177,-5.7036073943280278797,-0.3114372690125050136,0.65325010766516955485,-0.57523689202387473518,0.38127895608468387323
1751615351101110697,1.440945498490227461,-1.0662632267652187856,-6.32270271457872024,-0.29551659149850695307,0.63625432987166818943,-0.54446640321901684789,0.4597898515908299677
1751615351302646399,1.5442985236492119405,-1.2947545671634894671,-6.9227737686545758322,-0.38309212158734307074,0.58497631939703065296,-0.5348758922745266986,0.47428990288206585024
1751615351504222631,1.6518068101733633934,-1.5292465888624988679,-7.5285429879643910311,-0.44349912587966422439,0.60057854273359601027,-0.49531859727967780804,0.44415473264529858888
1751615351705839157,1.7619041941941038232,-1.7805439658087247601,-8.1354750645053748315,0.53499112663640091547,-0.59029991315030683197,0.44919743225207497961,-0.40441584267362096217
1751615351938825607,1.8988088646153256089,-2.0685457551506645224,-8.8369059122434361342,0.55030613385577997754,-0.61007336392742861353,0.42291937454408307095,-0.38224710894229141367
1751615352171083927,2.0332761000004024865,-2.37227786809390917,-9.5360648148012785441,0.55790488099511392761,-0.6200659014213647513,0.40880453418987527936,-0.37032320272260427219
1751615352403277874,2.0803147011927713983,-2.37451057530670262,-10.05815451520099657,0.55902364873063570272,-0.61812929324122689589,0.4103613226619786114,-0.37015175516605675066
1751615352701715708,2.1101616324325043195,-2.3955681479676917967,-10.723353874703276389,0.55762092214142566782,-0.62169714235263817681,0.4074504513920925719,-0.36950737480241535593
1751615352933987856,2.1149509437731857098,-2.3931502317977249028,-11.236625536651571267,0.50866086604938831606,-0.66984764064074453493,0.39179618777833108423,-0.37291287040306159151
1751615353166258097,2.0841124027791648743,-2.4339723233449723772,-11.745515451930902628,0.61374335070445529272,-0.67843464089323035626,0.2963185972598964546,-0.274300613221074574
1751615353398463726,2.0424721381437347389,-2.4696253204096816347,-12.249765249435176528,0.65536567697534753307,-0.7116625886056072714,0.18463647174678277096,-0.17303630462053246064
1751615353630602598,1.9837806217329709835,-2.5144182171628242095,-12.75042830515653236,0.67550124385622878354,-0.73049151237825948879,0.070074850504242391924,-0.071900870739637190443
1751615353863414049,1.9211517468984329327,-2.5651955395802907844,-13.248783208821127033,0.67795192027477946262,-0.7330617341966755296,0.035842618858625982514,-0.041436630170523923444
1751615354064773083,1.8632702655429891347,-2.6140218194907074434,-13.676321869280073429,0.67507069866708879768,-0.73384863556933599416,0.058345383134120715196,-0.048389545721229137998
1751615354266165495,1.7954801509673594673,-2.6738101033633143722,-14.10181469348094474,0.67413659674727544058,-0.73380722902280537401,0.065717348291512253655,-0.052421652847535450681
1751615354467591047,1.7163170056781646977,-2.743629403820069701,-14.525426614400576142,0.67591857236271879472,-0.7320212941579327115,0.058326944716160025739,-0.062264564146508390163
1751615354669049740,1.6287703320674573604,-2.8306324397872963949,-14.945682885824020047,0.6789566772849661147,-0.73058113949911207552,-0.059105720511973519615,0.04213718992546750669
1751615354870368481,1.541055815347234903,-2.9195963758535272703,-15.36274225132516591,0.67062596830819476423,-0.72083314577652513044,-0.13640766610904189737,0.1097876823725812967
1751615355102400780,1.4371723296046361451,-3.0315331034745551797,-15.840185799387635157,0.67122444719750440356,-0.721425975259058605,-0.13278749570508402433,0.10662919245491334075
1751615355334352016,1.329810826024624637,-3.154113052486521962,-16.31401637726764875,0.67249148975069139578,-0.72368395044963229612,-0.12107315592800643733,0.09684021365789406699
1751615355566220284,1.2180322283231781455,-3.2887464064404627884,-16.784269514852002914,0.67360119412671259909,-0.72556591015648941312,-0.11039111497283171648,0.087346110491185582902
1751615355798007250,1.1014082766657840029,-3.4359802838430706373,-17.250967329352704382,0.67404232800062890973,-0.72640800062173160878,-0.10551320333364709592,0.082857230290346584045
1751615356030914545,1.0835225381671267364,-3.4478648363190216308,-17.537244879270602382,0.67396967808060992411,-0.72652947800183198535,-0.10556444832518367682,0.082316085091729704337
1751615356364158154,1.0564215643606518213,-3.4801047405889060649,-17.927177800427411825,0.67367552139405106892,-0.7269781278218805376,-0.10484326449813870241,0.08168220996634339981
1751615356597456455,1.0385592408067176873,-3.5084646432503387992,-18.188297652599320742,0.67396137989034932136,-0.72717311425114750101,-0.10337984461207971876,0.079422465631424160604
1751615356830776215,1.0247034184716496963,-3.5634822124527638643,-18.441082848621000778,0.75188939089738371369,-0.64433696813338581233,-0.11947782982255095163,0.072230627337813685385
1751615357031705856,1.0119871481873523589,-3.5925661748364809966,-18.652731833428468633,0.74857329418047602321,-0.64426221636701319628,-0.13147969071172160849,0.085307155173977161633
1751615357234197855,0.99961809665584844264,-3.6243305600083624007,-18.861793489146815972,0.73521683061364595524,-0.66023806751148306216,-0.1276209484879761713,0.085175111915908430227
1751615357436802387,0.98860646898710902164,-3.6658933674850375795,-19.067046621915658022,0.73253510041261404862,-0.66485109816962095763,-0.12201920602348001466,0.08047768186964476822
1751615357639519691,0.97792838137035176249,-3.704691108952075318,-19.267135106034491088,0.71299784921705466889,-0.68679730896709678678,-0.11631891456772962268,0.080083915442805256313
1751615357842349529,0.96743346084452519484,-3.7471719314808531465,-19.462243548984691444,0.69287708580609241871,-0.70955996058211323607,-0.10454674206592992625,0.074269677650625420817
1751615358044230223,0.95706535085165767018,-3.7912278848919447327,-19.649948261467997668,0.67170367868714375703,-0.73069419209567987306,-0.097347434971226720624,0.073645383912188971953
1751615358244358301,0.94597571243502698302,-3.8445633991301018106,-19.828333391452094503,0.67196633806998407046,-0.73048977572035234118,-0.097323591834507505727,0.073307888609278948344
1751615358444514513,0.93438593786290313759,-3.8977258787868014345,-19.999361411890305362,0.67152468801217179983,-0.73118975608487846163,-0.095715492346497108023,0.072489161275755081837
1751615358644698143,0.92135992867444449494,-3.9515813719940906523,-20.163115259399475576,0.67212790295112534444,-0.73193186534840404267,-0.089742668946134918073,0.066828735760177379599
1751615358844909668,0.9077980054295046175,-4.0057448004980305001,-20.319518403530970829,0.67259020545989345319,-0.73307212156025902683,-0.08226129902655948678,0.058828214180187438087
1751615359044980526,0.89260225572795648397,-4.0593450737625680347,-20.468281855904827182,0.67230368981472166112,-0.73384280374925792145,-0.079267327220583813641,0.056561284220595010874
1751615359277392149,0.87249103159091745407,-4.1215202480169530475,-20.631822648381159979,0.67234401641440100228,-0.73336640915269513119,-0.08163341626918864391,0.058849119421613062253
1751615359509743929,0.84983759725546381691,-4.1828953201492717895,-20.785343869975370978,0.67150978115276660496,-0.7322855055435120164,-0.091185012076235305578,0.067214922076249239424
1751615359742037773,0.82615850654475775361,-4.2437818689555175666,-20.928727610297070072,0.6712654095445800273,-0.73213716934760342259,-0.092834236104368139664,0.068990722603534435087
1751615359974272013,0.80070918231493826145,-4.3031562488791585963,-21.062055813582119868,0.67052644278964090852,-0.7317600486603336174,-0.09762963833125562485,0.07341644511551229102
1751615360206700802,0.77233523526692593464,-4.360799891838166964,-21.185558766903021422,0.67022414155391007995,-0.73189244891480520483,-0.09836515440480031458,0.073873809216314118009
1751615360439110041,0.74164784353786938897,-4.4163422831737326746,-21.298956260376854743,0.6700161805737211429,-0.73195093578249914579,-0.099112910931179937224,0.074180699999853855209
1751615360671464205,0.73842264418688119409,-4.4226891055452588475,-21.345673208459775338,0.66980044830583052029,-0.73217197049930871078,-0.099120459230419469265,0.073937132859024382037
1751615360903760433,0.73382180830569365693,-4.4256144031797797211,-21.377451884917423541,0.66954958940172093484,-0.7322909611061738655,-0.099669414896929070524,0.07429201395220959292
1751615361136153460,0.73367887570582634993,-4.4249674544794750375,-21.392535652584463435,0.66935615579119911445,-0.73234104098828789464,-0.10039014240985280613,0.074570474613801868147
1751615361368598938,0.73279215364609395778,-4.4237280784072732231,-21.396402372304610395,0.66920046011616218795,-0.73250920453832613077,-0.1004659919629186382,0.074213165235187936175
1751615361766945601,0.73092783751918188884,-4.4115441025099011441,-21.378658399731886419,0.66875027527065555866,-0.73285462829004788254,-0.10087712286005895423,0.074303224633368775143
1751615361999240637,0.72797196185856172246,-4.3993885527930931545,-21.354896459349273385,0.66854681357344869497,-0.73301291559574532908,-0.10108456607299660945,0.074290875081643614752
1751615362364528894,0.72119913800622237332,-4.3778084606875236062,-21.300712460297354767,0.66823432149496397869,-0.73323917812273609051,-0.10157687022983719061,0.074197969406880143195
1751615362862423658,0.70390662668550341152,-4.3373910827044737104,-21.189153446528020908,0.6677841687485790434,-0.73360476381186789929,-0.10200307592868945727,0.074052190851491922485
1751615363095453739,0.69086580323236101986,-4.3126815127308564257,-21.12030450163337747,0.66750900234171295367,-0.73373350198385445253,-0.10262874807935891408,0.074392337738755129339
1751615363297015905,0.68203977911567459369,-4.2999861333393321061,-21.062495525596958146,0.6673702945083844762,-0.73385995375893697812,-0.10268393361998812141,0.074313309979577704678
1751615363868336201,0.6471667695539685683,-4.2418516956274778806,-20.869748443203658184,0.66687510075733313908,-0.73424929303576502715,-0.10312383974557813582,0.074303763897603472555
1751615364069914103,0.63127832074109602178,-4.2102361158993586443,-20.796413688733071723,0.66660480874798189177,-0.73429397259094253414,-0.10404808498836851105,0.074995911672194506825
1751615364302100897,0.61006301150329400595,-4.1683983456058051331,-20.702096839753593827,0.66630761308158814593,-0.73431310360138080107,-0.10513462075502703896,0.075928533068230399938
1751615364534214497,0.58555445848975218315,-4.1206198841322629889,-20.597325191794599419,0.66608396968208050115,-0.73441497164758751115,-0.10565284427072588191,0.076185767936520265575
1751615364766253710,0.57323145844687162231,-4.098545764789183643,-20.515593228210054377,0.66602660950651682015,-0.73451704417115903922,-0.10563833230020555631,0.075721925398497827442
1751615364998219967,0.56461795700372796603,-4.0841149939130358959,-20.446209362776922802,0.66623748987520159393,-0.73443082116419455829,-0.10530322732058773616,0.07516785423585381487
1751615365230354548,0.55385115042539789787,-4.0666457761260099701,-20.368166399973073766,0.66652472349193825352,-0.73431153750879196718,-0.10496654069252309149,0.074252166136488925718
1751615365462465525,0.5456958957908729646,-4.053909234068158618,-20.300325020752712391,0.66644540633307802757,-0.73437810672864234363,-0.10497878861030807141,0.074288428858831592749
1751615365992719650,0.52992768164989834112,-4.0312995815359480289,-20.160302415106208684,0.66601116637418533717,-0.73479719130156739837,-0.10491909131967747104,0.074122858699925478487
1751615366227155685,0.52020334936620438171,-4.0177029139406998937,-20.086710533564023251,0.66568785077887504542,-0.73500311827431485945,-0.10522742664405068669,0.074547234147434013329
1751615366429714680,0.51024151567012399067,-4.0041594230440118451,-20.017143943441624288,0.66571580632843496694,-0.7347582376879903121,-0.10617425007694106243,0.075364620075942773125
1751615366632390976,0.49879663908280724716,-3.9897493659682319311,-19.942057220748715451,0.66823365114527766284,-0.73328557633290292195,-0.10320729190907501627,0.071444425256538462987
1751615366835184813,0.48658662661562906981,-3.971138365455803676,-19.861778002222671091,0.66729439541256307944,-0.73551524782835908667,-0.096996989132953695401,0.065780651761903632946
1751615367038096428,0.47256799734878862651,-3.9524840309656266157,-19.775916012787327247,0.66651690879107494681,-0.73760596143950185599,-0.090054948114384303359,0.059856179702449649471
1751615367239337206,0.45631202307354973291,-3.9318519143369923263,-19.685379263263623528,0.66635395316674683741,-0.73790757666164341622,-0.089411768639315630791,0.058909702230691529667
